year,event,award,team,qual_rank,n_teams,rank_pct
2024,2024ncwak,Industrial Design Award sponsored by General Motors,9150,22,30,73.3
2024,2024ncwak,Innovation in Control Award,4795,2,30,6.7
2024,2024ncwak,Judges' Award,5190,20,30,66.7
2024,2024ncwak,Quality Award,3489,19,30,63.3
2024,2024ncwak,Team Spirit Award,7890,14,30,46.7
2024,2024ncwak,Team Sustainability Award sponsored by Dow,8429,9,30,30.0
2024,2024ndgf,Regional FIRST Impact Award,3134,13,56,23.2
2024,2024ndgf,Regional Engineering Inspiration Award,7048,37,56,66.1
2024,2024ndgf,Rookie All Star Award,9576,15,56,26.8
2024,2024ndgf,Woodie Flowers Finalist Award,3926,31,56,55.4
2024,2024ndgf,FIRST Dean's List Finalist Award,2500,42,56,75.0
2024,2024ndgf,FIRST Dean's List Finalist Award,7048,37,56,66.1
2024,2024ndgf,Regional Winners,876,2,56,3.6
2024,2024ndgf,Regional Winners,3276,9,56,16.1
2024,2024ndgf,Regional Winners,9576,15,56,26.8
2024,2024ndgf,Regional Finalists,5172,11,56,19.6
2024,2024ndgf,Regional Finalists,4539,30,56,53.6
2024,2024ndgf,Regional Finalists,3277,14,56,25.0
2024,2024ndgf,Autonomous Award,7028,45,56,80.4
2024,2024ndgf,Creativity Award sponsored by Rockwell Automation,6146,8,56,14.3
2024,2024ndgf,Excellence in Engineering Award,4536,17,56,30.4
2024,2024ndgf,Gracious Professionalism Award,8878,55,56,98.2
2024,2024ndgf,Imagery Award in honor of Jack Kamen,2450,10,56,17.9
2024,2024ndgf,Industrial Design Award sponsored by General Motors,3276,9,56,16.1
2024,2024ndgf,Innovation in Control Award,2883,12,56,21.4
2024,2024ndgf,Judges' Award,3058,25,56,44.6
2024,2024ndgf,Quality Award,876,2,56,3.6
2024,2024ndgf,Rookie Inspiration Award,9474,20,56,35.7
2024,2024ndgf,Team Spirit Award,2530,3,56,5.4
2024,2024ndgf,Team Sustainability Award sponsored by Dow,2508,39,56,69.6
2024,2024necmp,Regional FIRST Impact Award,3654,,,
2024,2024necmp,Regional FIRST Impact Award,2370,,,
2024,2024necmp,Regional FIRST Impact Award,1071,,,
2024,2024necmp,Regional Engineering Inspiration Award,2079,,,
2024,2024necmp,Regional Engineering Inspiration Award,509,,,
2024,2024necmp,District Championship Rookie All Star Award,9644,,,
2024,2024necmp,Woodie Flowers Finalist Award,509,,,
2024,2024necmp,Woodie Flowers Finalist Award,78,,,
2024,2024necmp,FIRST Dean's List Finalist Award,2370,,,
2024,2024necmp,FIRST Dean's List Finalist Award,175,,,
2024,2024necmp,FIRST Dean's List Finalist Award,999,,,
2024,2024necmp,FIRST Dean's List Finalist Award,230,,,
2024,2024necmp,FIRST Dean's List Finalist Award,228,,,
2024,2024necmp,District Championship Winner,8013,,,
2024,2024necmp,District Championship Winner,195,,,
2024,2024necmp,District Championship Winner,5112,,,
2024,2024necmp,District Championship Finalist,131,,,
2024,2024necmp,District Championship Finalist,6329,,,
2024,2024necmp,District Championship Finalist,1729,,,
2024,2024necmp1,District Championship Winner,131,2,48,4.2
2024,2024necmp1,District Championship Winner,6329,13,48,27.1
2024,2024necmp1,District Championship Winner,1729,24,48,50.0
2024,2024necmp1,District Championship Finalist,125,1,48,2.1
2024,2024necmp1,District Championship Finalist,3467,9,48,18.8
2024,2024necmp1,District Championship Finalist,5459,32,48,66.7
2024,2024necmp1,District Championship Finalist,8046,19,48,39.6
2024,2024necmp1,Autonomous Award,3467,9,48,18.8
2024,2024necmp1,Creativity Award sponsored by Rockwell Automation,172,44,48,91.7
2024,2024necmp1,Excellence in Engineering Award,7407,8,48,16.7
2024,2024necmp1,Gracious Professionalism Award,9101,47,48,97.9
2024,2024necmp1,Imagery Award in honor of Jack Kamen,4048,37,48,77.1
2024,2024necmp1,Industrial Design Award sponsored by General Motors,125,1,48,2.1
2024,2024necmp1,Innovation in Control Award,246,38,48,79.2
2024,2024necmp1,Judges' Award,5962,45,48,93.8
2024,2024necmp1,Quality Award,999,17,48,35.4
2024,2024necmp1,Rookie Inspiration Award,9443,15,48,31.2
2024,2024necmp1,Team Spirit Award,175,6,48,12.5
2024,2024necmp1,Team Sustainability Award sponsored by Dow,3461,36,48,75.0
2024,2024necmp2,District Championship Winner,8013,3,48,6.2
2024,2024necmp2,District Championship Winner,195,21,48,43.8
2024,2024necmp2,District Championship Winner,5112,45,48,93.8
2024,2024necmp2,District Championship Finalist,177,2,48,4.2
2024,2024necmp2,District Championship Finalist,5687,7,48,14.6
2024,2024necmp2,District Championship Finalist,3464,15,48,31.2
2024,2024necmp2,Autonomous Award,5687,7,48,14.6
2024,2024necmp2,Creativity Award sponsored by Rockwell Automation,4176,29,48,60.4
2024,2024necmp2,Excellence in Engineering Award,4909,13,48,27.1
2024,2024necmp2,Gracious Professionalism Award,8709,4,48,8.3
2024,2024necmp2,Imagery Award in honor of Jack Kamen,238,38,48,79.2
2024,2024necmp2,Industrial Design Award sponsored by General Motors,195,21,48,43.8
2024,2024necmp2,Innovation in Control Award,230,16,48,33.3
2024,2024necmp2,Judges' Award,6328,1,48,2.1
2024,2024necmp2,Quality Award,8013,3,48,6.2
2024,2024necmp2,Rookie Inspiration Award,9710,48,48,100.0
2024,2024necmp2,Team Spirit Award,8410,37,48,77.1
2024,2024necmp2,Team Sustainability Award sponsored by Dow,2713,18,48,37.5
2024,2024new,Engineering Inspiration Award,3478,3,75,4.0
2024,2024new,Rookie All Star Award,9609,24,75,32.0
2024,2024new,Championship Division Winner,254,1,75,1.3
2024,2024new,Championship Division Winner,1323,2,75,2.7
2024,2024new,Championship Division Winner,294,40,75,53.3
2024,2024new,Championship Division Winner,1189,35,75,46.7
2024,2024new,Championship Division Finalist,3478,3,75,4.0
2024,2024new,Championship Division Finalist,2910,21,75,28.0
2024,2024new,Championship Division Finalist,6919,18,75,24.0
2024,2024new,Championship Division Finalist,5024,23,75,30.7
2024,2024new,Autonomous Award,6443,10,75,13.3
2024,2024new,Creativity Award sponsored by Rockwell Automation,2341,52,75,69.3
2024,2024new,Excellence in Engineering Award,254,1,75,1.3
2024,2024new,Gracious Professionalism Award,3937,28,75,37.3
2024,2024new,Imagery Award in honor of Jack Kamen,4039,36,75,48.0
2024,2024new,Industrial Design Award sponsored by General Motors,1323,2,75,2.7
2024,2024new,Innovation in Control Award,2910,21,75,28.0
2024,2024new,Judges' Award,6191,75,75,100.0
2024,2024new,Quality Award,4607,13,75,17.3
2024,2024new,Rookie Inspiration Award,9475,67,75,89.3
2024,2024new,Team Spirit Award,7748,73,75,97.3
2024,2024new,Team Sustainability Award sponsored by Dow,3414,30,75,40.0
2024,2024nhdur,District FIRST Impact Award,172,11,35,31.4
2024,2024nhdur,District Engineering Inspiration Award,501,17,35,48.6
2024,2024nhdur,District Championship Dean's List Semi-Finalist,5422,1,35,2.9
2024,2024nhdur,District Championship Dean's List Semi-Finalist,2342,15,35,42.9
2024,2024nhdur,District Event Winner,133,4,35,11.4
2024,2024nhdur,District Event Winner,172,11,35,31.4
2024,2024nhdur,District Event Winner,1350,18,35,51.4
2024,2024nhdur,District Event Finalist,5422,1,35,2.9
2024,2024nhdur,District Event Finalist,166,6,35,17.1
2024,2024nhdur,District Event Finalist,1512,23,35,65.7
2024,2024nhdur,Autonomous Award,5813,2,35,5.7
2024,2024nhdur,Creativity Award sponsored by Rockwell Automation,4564,5,35,14.3
2024,2024nhdur,Excellence in Engineering Award,6324,8,35,22.9
2024,2024nhdur,Gracious Professionalism Award,5494,20,35,57.1
2024,2024nhdur,Imagery Award in honor of Jack Kamen,2342,15,35,42.9
2024,2024nhdur,Industrial Design Award sponsored by General Motors,8708,7,35,20.0
2024,2024nhdur,Innovation in Control Award,1721,21,35,60.0
2024,2024nhdur,Judges' Award,1350,18,35,51.4
2024,2024nhdur,Quality Award,1729,14,35,40.0
2024,2024nhdur,Rookie Inspiration Award,9732,33,35,94.3
2024,2024nhdur,Team Spirit Award,663,10,35,28.6
2024,2024nhdur,Team Sustainability Award sponsored by Dow,8410,24,35,68.6
2024,2024nhgrs,District FIRST Impact Award,4905,13,35,37.1
2024,2024nhgrs,District Engineering Inspiration Award,6328,3,35,8.6
2024,2024nhgrs,Rookie All Star Award,9443,16,35,45.7
2024,2024nhgrs,District Championship Dean's List Semi-Finalist,6328,3,35,8.6
2024,2024nhgrs,District Championship Dean's List Semi-Finalist,4909,11,35,31.4
2024,2024nhgrs,District Event Winner,6329,2,35,5.7
2024,2024nhgrs,District Event Winner,5687,5,35,14.3
2024,2024nhgrs,District Event Winner,238,31,35,88.6
2024,2024nhgrs,District Event Finalist,1058,1,35,2.9
2024,2024nhgrs,District Event Finalist,6328,3,35,8.6
2024,2024nhgrs,District Event Finalist,7913,27,35,77.1
2024,2024nhgrs,Autonomous Award,1058,1,35,2.9
2024,2024nhgrs,Creativity Award sponsored by Rockwell Automation,5687,5,35,14.3
2024,2024nhgrs,Excellence in Engineering Award,95,15,35,42.9
2024,2024nhgrs,Gracious Professionalism Award,138,10,35,28.6
2024,2024nhgrs,Imagery Award in honor of Jack Kamen,1922,7,35,20.0
2024,2024nhgrs,Industrial Design Award sponsored by General Motors,6329,2,35,5.7
2024,2024nhgrs,Innovation in Control Award,131,6,35,17.1
2024,2024nhgrs,Judges' Award,4909,11,35,31.4
2024,2024nhgrs,Quality Award,3467,4,35,11.4
2024,2024nhgrs,Team Spirit Award,8708,21,35,60.0
2024,2024nhgrs,Team Sustainability Award sponsored by Dow,4473,8,35,22.9
2024,2024njall,District FIRST Impact Award,1923,1,27,3.7
2024,2024njall,District Engineering Inspiration Award,9015,13,27,48.1
2024,2024njall,District Championship Dean's List Semi-Finalist,9015,13,27,48.1
2024,2024njall,District Championship Dean's List Semi-Finalist,1923,1,27,3.7
2024,2024njall,District Event Winner,1923,1,27,3.7
2024,2024njall,District Event Winner,103,3,27,11.1
2024,2024njall,District Event Winner,2577,20,27,74.1
2024,2024njall,District Event Finalist,293,6,27,22.2
2024,2024njall,District Event Finalist,2495,9,27,33.3
2024,2024njall,District Event Finalist,3340,17,27,63.0
2024,2024njall,Autonomous Award,555,4,27,14.8
2024,2024njall,Creativity Award sponsored by Rockwell Automation,4653,24,27,88.9
2024,2024njall,Excellence in Engineering Award,1807,5,27,18.5
2024,2024njall,Gracious Professionalism Award,1626,14,27,51.9
2024,2024njall,Imagery Award in honor of Jack Kamen,4573,10,27,37.0
2024,2024njall,Industrial Design Award sponsored by General Motors,834,2,27,7.4
2024,2024njall,Innovation in Control Award,2495,9,27,33.3
2024,2024njall,Judges' Award,8628,22,27,81.5
2024,2024njall,Quality Award,103,3,27,11.1
2024,2024njall,Team Spirit Award,6897,23,27,85.2
2024,2024njall,Team Sustainability Award sponsored by Dow,293,6,27,22.2
2024,2024njfla,District FIRST Impact Award,1676,1,34,2.9
2024,2024njfla,District Engineering Inspiration Award,75,14,34,41.2
2024,2024njfla,Rookie All Star Award,9439,33,34,97.1
2024,2024njfla,District Championship Dean's List Semi-Finalist,1676,1,34,2.9
2024,2024njfla,District Championship Dean's List Semi-Finalist,428,15,34,44.1
2024,2024njfla,District Event Winner,1676,1,34,2.9
2024,2024njfla,District Event Winner,222,2,34,5.9
2024,2024njfla,District Event Winner,5438,28,34,82.4
2024,2024njfla,District Event Finalist,4361,4,34,11.8
2024,2024njfla,District Event Finalist,219,7,34,20.6
2024,2024njfla,District Event Finalist,9116,30,34,88.2
2024,2024njfla,Autonomous Award,219,7,34,20.6
2024,2024njfla,Creativity Award sponsored by Rockwell Automation,8117,8,34,23.5
2024,2024njfla,Excellence in Engineering Award,8513,6,34,17.6
2024,2024njfla,Gracious Professionalism Award,11,3,34,8.8
2024,2024njfla,Imagery Award in honor of Jack Kamen,193,16,34,47.1
2024,2024njfla,Industrial Design Award sponsored by General Motors,222,2,34,5.9
2024,2024njfla,Innovation in Control Award,1218,17,34,50.0
2024,2024njfla,Judges' Award,223,9,34,26.5
2024,2024njfla,Quality Award,4361,4,34,11.8
2024,2024njfla,Rookie Inspiration Award,9424,32,34,94.1
2024,2024njfla,Team Spirit Award,8704,26,34,76.5
2024,2024njfla,Team Sustainability Award sponsored by Dow,56,10,34,29.4
2024,2024njski,District FIRST Impact Award,3637,15,36,41.7
2024,2024njski,District Engineering Inspiration Award,1923,12,36,33.3
2024,2024njski,Rookie All Star Award,9424,31,36,86.1
2024,2024njski,District Championship Dean's List Semi-Finalist,3637,15,36,41.7
2024,2024njski,District Championship Dean's List Semi-Finalist,708,11,36,30.6
2024,2024njski,District Event Winner,1403,7,36,19.4
2024,2024njski,District Event Winner,3637,15,36,41.7
2024,2024njski,District Event Winner,102,30,36,83.3
2024,2024njski,District Event Finalist,8513,5,36,13.9
2024,2024njski,District Event Finalist,1676,14,36,38.9
2024,2024njski,District Event Finalist,7110,16,36,44.4
2024,2024njski,Autonomous Award,1089,3,36,8.3
2024,2024njski,Creativity Award sponsored by Rockwell Automation,708,11,36,30.6
2024,2024njski,Excellence in Engineering Award,5992,10,36,27.8
2024,2024njski,Gracious Professionalism Award,3515,35,36,97.2
2024,2024njski,Imagery Award in honor of Jack Kamen,8075,32,36,88.9
2024,2024njski,Industrial Design Award sponsored by General Motors,222,2,36,5.6
2024,2024njski,Innovation in Control Award,3314,9,36,25.0
2024,2024njski,Judges' Award,8513,5,36,13.9
2024,2024njski,Quality Award,2590,1,36,2.8
2024,2024njski,Team Spirit Award,6897,26,36,72.2
2024,2024njski,Team Sustainability Award sponsored by Dow,293,20,36,55.6
2024,2024njtab,District FIRST Impact Award,316,9,27,33.3
2024,2024njtab,District Engineering Inspiration Award,1257,25,27,92.6
2024,2024njtab,District Championship Dean's List Semi-Finalist,2720,8,27,29.6
2024,2024njtab,District Championship Dean's List Semi-Finalist,321,3,27,11.1
2024,2024njtab,District Event Winner,365,1,27,3.7
2024,2024njtab,District Event Winner,316,9,27,33.3
2024,2024njtab,District Event Winner,1257,25,27,92.6
2024,2024njtab,District Event Finalist,2722,4,27,14.8
2024,2024njtab,District Event Finalist,2720,8,27,29.6
2024,2024njtab,District Event Finalist,714,18,27,66.7
2024,2024njtab,Autonomous Award,321,3,27,11.1
2024,2024njtab,Creativity Award sponsored by Rockwell Automation,272,10,27,37.0
2024,2024njtab,Excellence in Engineering Award,2722,4,27,14.8
2024,2024njtab,Gracious Professionalism Award,1712,7,27,25.9
2024,2024njtab,Imagery Award in honor of Jack Kamen,6921,13,27,48.1
2024,2024njtab,Industrial Design Award sponsored by General Motors,9094,14,27,51.9
2024,2024njtab,Innovation in Control Award,1640,2,27,7.4
2024,2024njtab,Judges' Award,484,23,27,85.2
2024,2024njtab,Quality Award,2720,8,27,29.6
2024,2024njtab,Team Spirit Award,7110,12,27,44.4
2024,2024njtab,Team Sustainability Award sponsored by Dow,203,20,27,74.1
2024,2024njwas,District FIRST Impact Award,56,4,32,12.5
2024,2024njwas,District Engineering Inspiration Award,303,30,32,93.8
2024,2024njwas,District Championship Dean's List Semi-Finalist,4653,21,32,65.6
2024,2024njwas,District Championship Dean's List Semi-Finalist,56,4,32,12.5
2024,2024njwas,District Event Winner,4573,3,32,9.4
2024,2024njwas,District Event Winner,4285,5,32,15.6
2024,2024njwas,District Event Winner,4652,16,32,50.0
2024,2024njwas,District Event Finalist,219,1,32,3.1
2024,2024njwas,District Event Finalist,555,2,32,6.2
2024,2024njwas,District Event Finalist,1279,27,32,84.4
2024,2024njwas,District Event Finalist,8117,22,32,68.8
2024,2024njwas,Autonomous Award,555,2,32,6.2
2024,2024njwas,Creativity Award sponsored by Rockwell Automation,4285,5,32,15.6
2024,2024njwas,Excellence in Engineering Award,3142,9,32,28.1
2024,2024njwas,Gracious Professionalism Award,11,8,32,25.0
2024,2024njwas,Imagery Award in honor of Jack Kamen,193,17,32,53.1
2024,2024njwas,Industrial Design Award sponsored by General Motors,834,6,32,18.8
2024,2024njwas,Innovation in Control Award,219,1,32,3.1
2024,2024njwas,Judges' Award,714,14,32,43.8
2024,2024njwas,Quality Award,6016,13,32,40.6
2024,2024njwas,Rookie Inspiration Award,9439,32,32,100.0
2024,2024njwas,Team Spirit Award,8628,20,32,62.5
2024,2024njwas,Team Sustainability Award sponsored by Dow,102,7,32,21.9
2024,2024nvlv,Regional FIRST Impact Award,7426,14,45,31.1
2024,2024nvlv,Regional Engineering Inspiration Award,8717,26,45,57.8
2024,2024nvlv,Rookie All Star Award,9426,36,45,80.0
2024,2024nvlv,Woodie Flowers Finalist Award,8005,23,45,51.1
2024,2024nvlv,FIRST Dean's List Finalist Award,6510,10,45,22.2
2024,2024nvlv,FIRST Dean's List Finalist Award,7426,14,45,31.1
2024,2024nvlv,Regional Winners,4414,1,45,2.2
2024,2024nvlv,Regional Winners,987,2,45,4.4
2024,2024nvlv,Regional Winners,4501,22,45,48.9
2024,2024nvlv,Regional Winners,3009,19,45,42.2
2024,2024nvlv,Regional Finalists,2403,4,45,8.9
2024,2024nvlv,Regional Finalists,687,15,45,33.3
2024,2024nvlv,Regional Finalists,9125,34,45,75.6
2024,2024nvlv,Autonomous Award,6510,10,45,22.2
2024,2024nvlv,Creativity Award sponsored by Rockwell Automation,2486,3,45,6.7
2024,2024nvlv,Excellence in Engineering Award,987,2,45,4.4
2024,2024nvlv,Gracious Professionalism Award,1388,7,45,15.6
2024,2024nvlv,Imagery Award in honor of Jack Kamen,597,11,45,24.4
2024,2024nvlv,Industrial Design Award sponsored by General Motors,4414,1,45,2.2
2024,2024nvlv,Innovation in Control Award,4421,8,45,17.8
2024,2024nvlv,Judges' Award,9151,38,45,84.4
2024,2024nvlv,Quality Award,2403,4,45,8.9
2024,2024nvlv,Rookie Inspiration Award,9400,6,45,13.3
2024,2024nvlv,Team Spirit Award,5851,16,45,35.6
2024,2024nvlv,Team Sustainability Award sponsored by Dow,9539,28,45,62.2
2024,2024nvlv,Wildcard,4501,22,45,48.9
2024,2024nvlv,Wildcard,9426,36,45,80.0
2024,2024nycrr,Volunteer of the Year,333,8,18,44.4
2024,2024nycrr,Winner,694,1,18,5.6
2024,2024nycrr,Winner,1796,2,18,11.1
2024,2024nycrr,Winner,9998,11,18,61.1
2024,2024nycrr,Finalist,3419,3,18,16.7
2024,2024nycrr,Finalist,9642,6,18,33.3
2024,2024nycrr,Finalist,9997,17,18,94.4
2024,2024nycrr,Autonomous Award,1155,5,18,27.8
2024,2024nycrr,Design Award,2869,9,18,50.0
2024,2024nycrr,Gracious Professionalism Award,333,8,18,44.4
2024,2024nycrr,Most Improved Team Award,395,10,18,55.6
2024,2024nycrr,Safety Award in memory of Ken Vessey,334,7,18,38.9
2024,2024nyli2,Regional FIRST Impact Award,6806,20,49,40.8
2024,2024nyli2,Regional Engineering Inspiration Award,2869,43,49,87.8
2024,2024nyli2,Rookie All Star Award,9646,41,49,83.7
2024,2024nyli2,Woodie Flowers Finalist Award,533,47,49,95.9
2024,2024nyli2,FIRST Dean's List Finalist Award,810,9,49,18.4
2024,2024nyli2,FIRST Dean's List Finalist Award,6806,20,49,40.8
2024,2024nyli2,Regional Winners,9016,1,49,2.0
2024,2024nyli2,Regional Winners,353,3,49,6.1
2024,2024nyli2,Regional Winners,2875,19,49,38.8
2024,2024nyli2,Regional Finalists,810,9,49,18.4
2024,2024nyli2,Regional Finalists,287,30,49,61.2
2024,2024nyli2,Regional Finalists,8020,15,49,30.6
2024,2024nyli2,Autonomous Award,3990,4,49,8.2
2024,2024nyli2,Creativity Award sponsored by Rockwell Automation,5553,28,49,57.1
2024,2024nyli2,Excellence in Engineering Award,8020,15,49,30.6
2024,2024nyli2,Gracious Professionalism Award,496,31,49,63.3
2024,2024nyli2,Imagery Award in honor of Jack Kamen,9220,26,49,53.1
2024,2024nyli2,Industrial Design Award sponsored by General Motors,3950,10,49,20.4
2024,2024nyli2,Innovation in Control Award,2875,19,49,38.8
2024,2024nyli2,Judges' Award,2347,48,49,98.0
2024,2024nyli2,Quality Award,6423,2,49,4.1
2024,2024nyli2,Team Spirit Award,514,18,49,36.7
2024,2024nyli2,Team Sustainability Award sponsored by Dow,2638,14,49,28.6
2024,2024nyli2,Wildcard,2875,19,49,38.8
2024,2024nyny,Regional FIRST Impact Award,2869,17,51,33.3
2024,2024nyny,Regional Engineering Inspiration Award,4122,1,51,2.0
2024,2024nyny,Rookie All Star Award,9636,39,51,76.5
2024,2024nyny,Woodie Flowers Finalist Award,5806,24,51,47.1
2024,2024nyny,FIRST Dean's List Finalist Award,1796,3,51,5.9
2024,2024nyny,FIRST Dean's List Finalist Award,9642,5,51,9.8
2024,2024nyny,Regional Winners,1796,3,51,5.9
2024,2024nyny,Regional Winners,3950,7,51,13.7
2024,2024nyny,Regional Winners,369,30,51,58.8
2024,2024nyny,Regional Finalists,694,6,51,11.8
2024,2024nyny,Regional Finalists,2869,17,51,33.3
2024,2024nyny,Regional Finalists,6873,15,51,29.4
2024,2024nyny,Autonomous Award,1796,3,51,5.9
2024,2024nyny,Creativity Award sponsored by Rockwell Automation,333,12,51,23.5
2024,2024nyny,Excellence in Engineering Award,694,6,51,11.8
2024,2024nyny,Gracious Professionalism Award,8739,19,51,37.3
2024,2024nyny,Imagery Award in honor of Jack Kamen,9642,5,51,9.8
2024,2024nyny,Industrial Design Award sponsored by General Motors,2601,2,51,3.9
2024,2024nyny,Innovation in Control Award,1155,4,51,7.8
